Date;Open;High;Low;Close;Adj Close;Volume
20/06/1990;29312500;29500000;28750000;29062500;15808027;1813800
21/06/1990;29062500;29500000;28750000;29500000;16046003;2227000
22/06/1990;29500000;29875000;28500000;28687500;15604055;3144600
25/06/1990;28687500;28937500;28562500;28625000;15570060;1604200
26/06/1990;28625000;29125000;28500000;28812500;15672047;2074400
27/06/1990;28812500;29375000;28312500;29375000;15978009;2129800
28/06/1990;29375000;29625000;29062500;29500000;16046003;1748000
29/06/1990;29500000;29500000;29250000;29250000;15910013;1165600
02/07/1990;29250000;29687500;29187500;29562500;16079996;1408800
03/07/1990;29687500;30000000;29687500;29875000;16249977;1466800
05/07/1990;29875000;30125000;29625000;29625000;16113998;2023800
06/07/1990;29625000;30437500;29625000;30250000;16453951;2412400
09/07/1990;30250000;30437500;30062500;30187500;16419954;1573400
10/07/1990;30187500;30187500;29687500;30000000;16317968;1913600
11/07/1990;30000000;30750000;29937500;30750000;16725920;2041000
12/07/1990;30687500;30687500;30187500;30562500;16623926;1916200
13/07/1990;30562500;30875000;30312500;30562500;16623926;2151200
16/07/1990;30562500;30937500;30375000;30562500;16623926;1378000
17/07/1990;30562500;30625000;30000000;30125000;16385958;1722400
18/07/1990;30125000;30125000;29625000;29750000;16181986;1673000
19/07/1990;29562500;29562500;28750000;29500000;16046003;2775800
20/07/1990;29500000;29875000;29000000;29000000;15774036;2029800
23/07/1990;28937500;28937500;26625000;27937500;15196102;5057800
24/07/1990;27937500;28437500;27687500;28437500;15468072;2774200
25/07/1990;28437500;29187500;28437500;29125000;15842035;1429200
26/07/1990;29125000;29750000;28812500;29562500;16079996;1849800
27/07/1990;29562500;30000000;29187500;29625000;16113998;3035600
30/07/1990;29312500;29312500;28812500;29312500;15944016;2288600
31/07/1990;29312500;29500000;28562500;28875000;15706038;1758400
01/08/1990;28875000;29000000;27812500;27875000;15162111;3113000
02/08/1990;27750000;27750000;26375000;26750000;14550179;8553000
03/08/1990;26750000;27000000;24937500;27000000;14686171;7657000
06/08/1990;25937500;25937500;25125000;25250000;13734287;5044200
07/08/1990;25500000;26312500;25500000;26000000;14142241;5341000
08/08/1990;26000000;26750000;26000000;26500000;14414201;4066400
09/08/1990;26500000;27437500;26437500;27250000;14822149;3519400
10/08/1990;27250000;27250000;26375000;26625000;14482194;3627400
13/08/1990;26625000;26625000;25812500;26312500;14379724;3232800
14/08/1990;26312500;26750000;26000000;26000000;14208949;3360000
15/08/1990;26125000;26500000;26125000;26187500;14311411;2354400
16/08/1990;26187500;26312500;25312500;25312500;13833229;2990200
17/08/1990;24750000;24750000;23812500;24250000;13252581;7650000
20/08/1990;24250000;24375000;23937500;24250000;13252581;3823000
21/08/1990;23625000;23625000;22500000;23062500;12603606;5292600
22/08/1990;23062500;23375000;22437500;22500000;12296204;3561800
23/08/1990;22125000;22125000;21187500;21250000;11613075;5545000
24/08/1990;21687500;23375000;21687500;22937500;12535297;4331400
27/08/1990;23937500;24500000;23937500;24187500;13218412;4355000
28/08/1990;24187500;24250000;23875000;23937500;13081793;2940600
29/08/1990;23937500;24625000;23812500;24375000;13320885;2448400
30/08/1990;24375000;24625000;24000000;24125000;13184261;2308400
31/08/1990;24125000;24250000;23687500;24125000;13184261;1276000
04/09/1990;24125000;24375000;23812500;24312500;13286735;2179600
05/09/1990;24312500;24562500;24000000;24375000;13320885;2002800
06/09/1990;24250000;24250000;23312500;23625000;12911016;2203000
07/09/1990;23562500;23562500;23062500;23500000;12842706;2457800
10/09/1990;23500000;24500000;23500000;23687500;12945168;2378400
11/09/1990;23687500;23937500;23562500;23812500;13013484;1071400
12/09/1990;23812500;24062500;23375000;23812500;13013484;1934800
13/09/1990;23812500;23812500;23437500;23437500;12808542;1501600
14/09/1990;23437500;23437500;22812500;23062500;12603606;2738200
17/09/1990;23000000;23000000;22562500;22812500;12466981;2075400
18/09/1990;22750000;22750000;22375000;22625000;12364517;2120600
19/09/1990;22625000;22625000;22000000;22000000;12022956;2227200
20/09/1990;21937500;21937500;21500000;21937500;11988798;2568200
21/09/1990;21937500;22125000;21500000;21625000;11818017;4766800
24/09/1990;20937500;20937500;19625000;20187500;11032425;5842000
25/09/1990;20187500;20625000;20187500;20375000;11134895;2616400
26/09/1990;20375000;20625000;20187500;20437500;11169053;3442600
27/09/1990;20437500;20500000;19312500;19812500;10827483;5092400
28/09/1990;19812500;21125000;19250000;20812500;11373983;3149000
01/10/1990;21125000;22250000;21125000;22125000;12091270;3239600
02/10/1990;22125000;22625000;21500000;21625000;11818017;3378000
03/10/1990;21625000;22187500;21250000;21312500;11647236;1869000
04/10/1990;21312500;21812500;21000000;21500000;11749708;2430800
05/10/1990;21500000;21875000;20812500;21750000;11886327;2654600
08/10/1990;21875000;22250000;21875000;21937500;11988798;1025800
09/10/1990;21937500;22812500;21625000;22187500;12125422;3546600
10/10/1990;22187500;22500000;21750000;21937500;11988798;2455600
11/10/1990;21875000;21875000;21000000;21500000;11749708;2427600
12/10/1990;21500000;22312500;21437500;22250000;12159576;2215600
15/10/1990;22375000;23187500;22375000;23000000;12569449;3475200
16/10/1990;23000000;23375000;22500000;22687500;12398672;2155800
17/10/1990;22687500;23250000;22687500;23000000;12569449;1872400
18/10/1990;23250000;24125000;23250000;24125000;13184261;3371400
19/10/1990;24125000;24687500;23875000;24250000;13252581;3237800
22/10/1990;24250000;24375000;23875000;24250000;13252581;2018200
23/10/1990;24250000;24250000;23625000;23687500;12945168;2152200
24/10/1990;23687500;23750000;23375000;23562500;12876860;1460200
25/10/1990;23625000;24125000;23625000;23937500;13081793;1652400
26/10/1990;23750000;23750000;22875000;23062500;12603606;2229200
29/10/1990;23062500;23312500;22625000;23062500;12603606;2462800
30/10/1990;22687500;22687500;21687500;22250000;12159576;5286800
31/10/1990;22250000;22875000;22187500;22375000;12227894;2798000
01/11/1990;22312500;22312500;22000000;22125000;12091270;1578600
02/11/1990;22250000;23000000;22250000;23000000;12569449;1771000
05/11/1990;23000000;23250000;22937500;23062500;12603606;1841200
06/11/1990;23062500;23187500;22687500;22687500;12398672;1316400
07/11/1990;22562500;22562500;22000000;22250000;12159576;1859800
08/11/1990;22250000;22250000;21937500;22125000;12091270;3161400
09/11/1990;22125000;22437500;21500000;22437500;12331717;3533400
12/11/1990;22500000;23250000;22500000;22875000;12572167;2913800
13/11/1990;22937500;23437500;22937500;23187500;12743919;1588600
14/11/1990;23187500;23750000;22875000;23437500;12881318;2188200
15/11/1990;23437500;23437500;23125000;23250000;12778268;1205800
16/11/1990;23250000;23562500;23000000;23187500;12743919;1638600
19/11/1990;23312500;23687500;23312500;23625000;12984372;1363200
20/11/1990;23062500;23062500;21000000;21312500;11713414;10236400
21/11/1990;21625000;22187500;21625000;22125000;12159970;5377800
23/11/1990;22125000;22375000;22125000;22312500;12263019;1268000
26/11/1990;21937500;21937500;21375000;21812500;11988214;2694400
27/11/1990;21812500;22000000;21687500;21937500;12056918;1890800
28/11/1990;21937500;22000000;21437500;21437500;11782114;1991600
29/11/1990;21437500;21625000;21250000;21500000;11816467;2209600
30/11/1990;21500000;22375000;21437500;22125000;12159970;2589800
03/12/1990;22375000;22812500;22375000;22500000;12366073;2227800
04/12/1990;22500000;22750000;22312500;22750000;12503468;1874600
05/12/1990;22750000;23187500;22562500;23125000;12709569;2422600
06/12/1990;23125000;24000000;23000000;23062500;12675217;3440800
07/12/1990;23062500;23187500;22750000;22750000;12503468;1367600
10/12/1990;22500000;22500000;21875000;22437500;12331717;2566000
11/12/1990;22437500;22562500;22187500;22562500;12400414;1641800
12/12/1990;22562500;23000000;22562500;22875000;12572167;1769800
13/12/1990;22875000;23125000;22562500;22562500;12400414;1746600
14/12/1990;22562500;22687500;22250000;22437500;12331717;1543200
17/12/1990;22312500;22312500;22000000;22250000;12228668;1375400
18/12/1990;22250000;22750000;22250000;22437500;12331717;1544800
19/12/1990;22437500;22750000;22437500;22625000;12434768;2109200
20/12/1990;22625000;23125000;22437500;22937500;12606518;2242800
21/12/1990;23062500;23375000;23062500;23250000;12778268;2881200
24/12/1990;23187500;23187500;23000000;23062500;12675217;587800
26/12/1990;23125000;23312500;23125000;23125000;12709569;520000
27/12/1990;23125000;23187500;22875000;22937500;12606518;690400
28/12/1990;22937500;22937500;22500000;22937500;12606518;1048800
31/12/1990;22937500;22937500;22562500;22687500;12469120;681200
02/01/1991;22625000;22625000;22312500;22437500;12331717;1768800
03/01/1991;22437500;22625000;22375000;22375000;12297367;1077800
04/01/1991;22375000;23187500;22250000;23187500;12743919;1855600
07/01/1991;23000000;23000000;22312500;22312500;12263019;1990200
08/01/1991;22312500;22562500;21937500;22000000;12091269;1764400
09/01/1991;22000000;22750000;21562500;21875000;12022564;2035400
10/01/1991;21937500;22625000;21937500;22500000;12366073;1706200
11/01/1991;22500000;22625000;22250000;22562500;12400414;1301200
14/01/1991;22312500;22312500;21875000;22187500;12194318;1534000
15/01/1991;22187500;22250000;21937500;22062500;12125614;662400
16/01/1991;22062500;22812500;22062500;22687500;12469120;1094000
17/01/1991;22687500;24250000;22312500;24125000;13259173;5248000
18/01/1991;24125000;24812500;23687500;24625000;13533982;3239600
21/01/1991;24312500;24312500;24000000;24250000;13327881;2873800
22/01/1991;24187500;24187500;23375000;23562500;12950025;1659400
23/01/1991;23562500;23750000;23312500;23562500;12950025;1411000
24/01/1991;23687500;24750000;23687500;24375000;13396573;2766800
25/01/1991;24375000;24562500;24125000;24562500;13499626;1290600
28/01/1991;24437500;24437500;23375000;23437500;12881318;2823600
29/01/1991;23500000;23812500;23500000;23625000;12984372;3319200
30/01/1991;23625000;23937500;23187500;23937500;13156120;3845400
31/01/1991;23937500;24750000;23812500;24687500;13568326;4150600
01/02/1991;24687500;25312500;24312500;24875000;13671381;4438000
04/02/1991;24937500;26000000;24937500;25812500;14186624;3897200
05/02/1991;25812500;26000000;25375000;25562500;14049230;3366400
06/02/1991;25562500;26187500;25312500;26000000;14289683;3462800
07/02/1991;26000000;26187500;25500000;25500000;14014874;3427800
08/02/1991;25562500;26250000;25562500;26125000;14358377;4048200
11/02/1991;25875000;25875000;25062500;25687500;14185810;6217400
12/02/1991;24875000;24875000;23750000;24125000;13322918;11720200
13/02/1991;23750000;23750000;23062500;23562500;13012287;11545600
14/02/1991;23812500;24562500;23812500;24000000;13253895;8160800
15/02/1991;24312500;24875000;24312500;24500000;13530013;6604800
19/02/1991;24500000;24750000;24250000;24687500;13633556;4803200
20/02/1991;24500000;24500000;23812500;24000000;13253895;3757600
21/02/1991;24000000;24250000;23625000;23750000;13115836;3475400
22/02/1991;23750000;24187500;23625000;23937500;13219367;4730200
25/02/1991;23937500;24562500;23250000;23437500;12943255;6294400
26/02/1991;23437500;23625000;23000000;23062500;12736158;5676400
27/02/1991;23062500;23625000;22500000;23625000;13046803;5595600
28/02/1991;23875000;24250000;23875000;24125000;13322918;4042400
01/03/1991;24125000;24687500;24062500;24625000;13599043;3716800
04/03/1991;24750000;25000000;24750000;24750000;13668064;2901400
05/03/1991;24812500;25437500;24812500;25125000;13875158;4850600
06/03/1991;25125000;25625000;25125000;25125000;13875158;4575000
07/03/1991;25125000;25437500;25125000;25125000;13875158;2607200
08/03/1991;25125000;25375000;24687500;24750000;13668064;2370400
11/03/1991;24500000;24500000;24062500;24187500;13357431;2600800
12/03/1991;24187500;24187500;23875000;23875000;13184860;2304800
13/03/1991;23937500;24312500;23937500;24187500;13357431;1931000
14/03/1991;24187500;24750000;24062500;24187500;13357431;2840000
15/03/1991;24062500;24062500;23687500;24000000;13253895;3271200
18/03/1991;24000000;24062500;23687500;24000000;13253895;2365400
19/03/1991;23750000;23750000;23437500;23562500;13012287;2798400
20/03/1991;23562500;23687500;23437500;23625000;13046803;1704000
21/03/1991;23625000;23875000;23437500;23562500;13012287;1960000
22/03/1991;23562500;23875000;23375000;23875000;13184860;2054000
25/03/1991;23875000;24062500;23750000;23812500;13150338;1440000
26/03/1991;23812500;24062500;23437500;24062500;13288404;2649800
27/03/1991;24062500;24312500;23687500;23812500;13150338;2473400
28/03/1991;23812500;23875000;23437500;23500000;12977770;2026600
01/04/1991;23500000;23500000;23187500;23437500;12943255;2035600
02/04/1991;23437500;23750000;23375000;23625000;13046803;2693400
03/04/1991;23687500;24000000;23687500;23812500;13150338;2276200
04/04/1991;23812500;24625000;23750000;24562500;13564524;3802600
05/04/1991;24562500;24687500;23875000;24437500;13495494;3798000
08/04/1991;24437500;24750000;23937500;24437500;13495494;2625200
09/04/1991;24187500;24187500;23750000;23875000;13184860;2752200
10/04/1991;23875000;24000000;23500000;23687500;13081317;2421200
11/04/1991;23687500;24062500;23500000;23500000;12977770;2779600
12/04/1991;23500000;23750000;23250000;23437500;12943255;2736800
15/04/1991;23437500;23812500;23187500;23312500;12874218;2058600
16/04/1991;23312500;23875000;23125000;23250000;12839702;3265400
17/04/1991;23250000;23937500;23125000;23500000;12977770;5023000
18/04/1991;23500000;23875000;23062500;23625000;13046803;3483400
19/04/1991;23625000;23812500;23250000;23375000;12908733;3510000
22/04/1991;23375000;23375000;23125000;23312500;12874218;2001200
23/04/1991;23312500;23812500;23187500;23750000;13115836;3444200
24/04/1991;23750000;24187500;23750000;23875000;13184860;5131800
25/04/1991;23875000;24000000;23500000;23812500;13150338;2246400
26/04/1991;23750000;23750000;23000000;23062500;12736158;3428800
29/04/1991;23062500;23187500;22562500;22937500;12667127;4350200
30/04/1991;22937500;23187500;22687500;22875000;12632616;4483200
01/05/1991;22875000;23125000;22687500;22750000;12563577;2763200
02/05/1991;22750000;24312500;22750000;22937500;12667127;2550000
03/05/1991;22937500;23375000;22875000;23312500;12874218;2162200
06/05/1991;23312500;23500000;23187500;23500000;12977770;1266400
07/05/1991;23500000;23937500;23500000;23500000;12977770;2595000
08/05/1991;23500000;23875000;23375000;23562500;13012287;1787800
09/05/1991;23562500;24125000;23437500;24062500;13288404;3027200
10/05/1991;24062500;24187500;23375000;23500000;12977770;4689000
13/05/1991;23500000;23562500;23000000;23500000;13047167;2136200
14/05/1991;23500000;23625000;23312500;23375000;12977769;2184000
15/05/1991;23375000;24187500;22812500;23062500;12804265;2550800
16/05/1991;23062500;23312500;23062500;23312500;12943068;1424400
17/05/1991;23312500;23312500;23000000;23000000;12769569;1935000
20/05/1991;23000000;23250000;22875000;23000000;12769569;1437000
21/05/1991;23000000;23250000;22812500;23125000;12838965;2017000
22/05/1991;23125000;23562500;22812500;23375000;12977769;2314200
23/05/1991;23375000;23562500;22875000;23000000;12769569;1894000
24/05/1991;23000000;23250000;22937500;23187500;12873670;1145000
28/05/1991;23187500;23437500;23125000;23312500;12943068;1424400
29/05/1991;23312500;23500000;23187500;23437500;13012466;1807200
30/05/1991;23437500;24187500;23375000;24187500;13428864;3634600
31/05/1991;24250000;24750000;24250000;24500000;13602363;3591600
03/06/1991;24437500;24437500;24125000;24187500;13428864;1983800
04/06/1991;24187500;24375000;23875000;24125000;13394163;1903000
05/06/1991;24125000;24312500;23875000;24062500;13359470;1989400
06/06/1991;24000000;24000000;23750000;23875000;13255370;1297200
07/06/1991;23875000;24062500;23750000;24000000;13324766;1025200
10/06/1991;23937500;23937500;23750000;23875000;13255370;876000
11/06/1991;23875000;24250000;23687500;24062500;13359470;2166800
12/06/1991;24062500;24125000;23750000;23937500;13290066;2189000
13/06/1991;23937500;24187500;23812500;24187500;13428864;1680600
14/06/1991;24250000;24687500;24250000;24687500;13706470;2715800
17/06/1991;24687500;24687500;24375000;24500000;13602363;1371800
18/06/1991;24500000;24875000;24500000;24750000;13741161;2088200
19/06/1991;24625000;24625000;24187500;24250000;13463560;1930000
20/06/1991;24250000;24375000;24000000;24375000;13532965;1567000
21/06/1991;24250000;24250000;23250000;23437500;13012466;5025600
24/06/1991;23375000;23375000;22750000;22812500;12665460;3031800
25/06/1991;22812500;22875000;22562500;22875000;12700168;2003800
26/06/1991;22875000;23062500;22625000;22687500;12596068;2095400
27/06/1991;22687500;22750000;22562500;22750000;12630768;2333000
28/06/1991;22750000;22875000;22500000;22875000;12700168;2597200
01/07/1991;22875000;23187500;22875000;23000000;12769569;1796200
02/07/1991;23000000;23062500;22687500;22875000;12700168;1580800
03/07/1991;22687500;22687500;22437500;22500000;12491968;1589200
05/07/1991;22500000;22500000;22312500;22312500;12387869;971600
08/07/1991;22312500;22312500;22000000;22125000;12283765;1678800
09/07/1991;22125000;22437500;22125000;22187500;12318466;1515200
10/07/1991;22250000;22812500;22250000;22562500;12526666;1789800
11/07/1991;22562500;22875000;22562500;22750000;12630768;1632800
12/07/1991;22750000;23062500;22562500;22812500;12665460;1630600
15/07/1991;22812500;22937500;22687500;22812500;12665460;1668800
16/07/1991;22812500;22937500;22750000;22812500;12665460;1074800
17/07/1991;22812500;23125000;22625000;22625000;12561373;1002000
18/07/1991;22625000;22687500;22125000;22437500;12457266;2324000
19/07/1991;22437500;22437500;21312500;21875000;12144968;5503600
22/07/1991;21875000;22062500;21500000;21625000;12006167;1934800
23/07/1991;21750000;22187500;21750000;21875000;12144968;2628800
24/07/1991;21937500;22250000;21937500;21937500;12179666;1691800
25/07/1991;21937500;22187500;21875000;22000000;12214367;1269000
26/07/1991;22000000;22062500;21812500;21812500;12110267;1086800
29/07/1991;21812500;22250000;21562500;22187500;12318466;1445000
30/07/1991;22500000;23250000;22500000;23250000;12908361;5313400
31/07/1991;23250000;23437500;22875000;23187500;12873670;2090400
01/08/1991;23125000;23125000;22625000;22625000;12561373;2184400
02/08/1991;22625000;22937500;22562500;22750000;12630768;1669800
05/08/1991;22750000;23187500;22750000;22750000;12630768;2120400
06/08/1991;22750000;23125000;22750000;23125000;12838965;1645800
07/08/1991;23187500;23437500;23187500;23250000;12908361;2141200
08/08/1991;23312500;23562500;23312500;23375000;12977769;1615000
09/08/1991;23375000;23500000;23187500;23187500;12873670;2885000
12/08/1991;23125000;23125000;22875000;23000000;12838776;939400
13/08/1991;23000000;23437500;23000000;23125000;12908553;1790000
14/08/1991;23125000;23500000;23125000;23375000;13048107;2029000
15/08/1991;23562500;23937500;23562500;23750000;13257435;2346400
16/08/1991;23750000;23875000;23062500;23125000;12908553;2293400
19/08/1991;22812500;22812500;22062500;22687500;12664340;2680000
20/08/1991;22687500;23125000;22625000;22937500;12803892;2332000
21/08/1991;23437500;24187500;23437500;24125000;13466761;3215800
22/08/1991;24187500;24375000;24187500;24312500;13571427;1799000
23/08/1991;24312500;24812500;24250000;24312500;13571427;2557600
26/08/1991;24375000;24625000;24375000;24375000;13606320;1717000
27/08/1991;24375000;24625000;23937500;24500000;13676095;1492200
28/08/1991;24562500;25125000;24562500;25062500;13990080;2476000
29/08/1991;25062500;25125000;24875000;25000000;13955194;2404000
30/08/1991;25000000;25000000;24750000;24875000;13885424;1395200
03/09/1991;24875000;25125000;24750000;24812500;13850529;1806400
04/09/1991;24937500;25437500;24937500;25250000;14094739;3028800
05/09/1991;25437500;26125000;25437500;26062500;14548297;5080600
06/09/1991;26062500;26500000;26062500;26187500;14618063;6056400
09/09/1991;26000000;26000000;25625000;25875000;14443626;2142200
10/09/1991;25875000;25875000;25312500;25562500;14269191;2036600
11/09/1991;25562500;25562500;24687500;25000000;13955194;5417600
12/09/1991;24937500;24937500;24437500;24937500;13920306;3345800
13/09/1991;24937500;24937500;24250000;24312500;13571427;2759000
16/09/1991;24312500;24562500;24125000;24500000;13676095;1934000
17/09/1991;24500000;24812500;24375000;24687500;13780759;1626400
18/09/1991;24625000;24625000;24437500;24500000;13676095;1128400
19/09/1991;24562500;25062500;24562500;25000000;13955194;1916600
20/09/1991;25000000;25062500;24812500;24875000;13885424;2547600
23/09/1991;24875000;25000000;24812500;24875000;13885424;1063600
24/09/1991;24937500;25250000;24937500;25125000;14024969;1509400
25/09/1991;25125000;25625000;25125000;25437500;14199410;1676000
26/09/1991;25437500;25625000;25125000;25312500;14129636;1643800
27/09/1991;25312500;25375000;25062500;25187500;14059860;1215800
30/09/1991;25187500;25437500;25000000;25375000;14164522;1483600
01/10/1991;25375000;25562500;25250000;25312500;14129636;1510000
02/10/1991;25312500;25437500;25000000;25062500;13990080;1506000
03/10/1991;25000000;25000000;24437500;24500000;13676095;2133800
04/10/1991;24500000;24625000;24062500;24062500;13431879;1269400
07/10/1991;24062500;24250000;23875000;24187500;13501652;1106200
08/10/1991;24187500;24500000;24187500;24437500;13641205;1123800
09/10/1991;24437500;24500000;24000000;24125000;13466761;879000
10/10/1991;24125000;24500000;23937500;24500000;13676095;977400
11/10/1991;24437500;24437500;23937500;24000000;13396992;1456400
14/10/1991;24000000;24312500;23812500;24312500;13571427;1021600
15/10/1991;24312500;24625000;24062500;24562500;13710973;1250000
16/10/1991;24562500;25125000;24375000;25000000;13955194;2210000
17/10/1991;25000000;25250000;24875000;25000000;13955194;2262800
18/10/1991;25000000;25125000;24937500;25000000;13955194;1947000
21/10/1991;25000000;25062500;24750000;24937500;13920306;920600
22/10/1991;24937500;25062500;24625000;24687500;13780759;1200600
23/10/1991;24687500;24875000;24562500;24750000;13815647;721800
24/10/1991;24625000;24625000;24312500;24625000;13745872;1530000
25/10/1991;24562500;24562500;24250000;24312500;13571427;821200
28/10/1991;24312500;24812500;24187500;24687500;13780759;1486600
29/10/1991;24687500;25000000;24625000;24812500;13850529;2607800
30/10/1991;24812500;24875000;24500000;24500000;13676095;1833400
31/10/1991;24500000;24687500;24250000;24625000;13745872;2314200
01/11/1991;24625000;24875000;24500000;24812500;13850529;1529400
04/11/1991;24812500;24812500;24500000;24687500;13780759;1416200
05/11/1991;24687500;25000000;24625000;24687500;13780759;1470000
06/11/1991;24687500;24812500;24500000;24687500;13780759;827000
07/11/1991;24687500;24812500;24562500;24687500;13780759;3241800
08/11/1991;24687500;24937500;24375000;24375000;13675564;2962800
11/11/1991;24375000;24750000;24375000;24750000;13885958;977800
12/11/1991;24750000;24875000;24437500;24500000;13745691;2293800
13/11/1991;24500000;24625000;24250000;24625000;13815825;1541800
14/11/1991;24562500;24562500;24250000;24437500;13710629;2040800
15/11/1991;23937500;23937500;22562500;22562500;12658654;5670000
18/11/1991;22562500;22937500;22312500;22875000;12833988;4007400
19/11/1991;22875000;23000000;22500000;22812500;12798915;2481200
20/11/1991;22812500;23125000;22437500;22437500;12588526;2111200
21/11/1991;22437500;22500000;21750000;22062500;12378135;2273800
22/11/1991;22062500;22312500;21625000;21812500;12237877;2509600
25/11/1991;21812500;22250000;21625000;22250000;12483325;1840600
26/11/1991;22250000;22500000;22000000;22125000;12413197;2494800
27/11/1991;22125000;22250000;22000000;22062500;12378135;1400600
29/11/1991;22062500;22250000;22062500;22125000;12413197;916200
02/12/1991;22125000;22437500;21875000;22437500;12588526;1669800
03/12/1991;22437500;22500000;22187500;22250000;12483325;1561600
04/12/1991;22187500;22187500;20687500;20687500;11606688;4718200
05/12/1991;20687500;21687500;20625000;21062500;11817083;5696800
06/12/1991;21125000;21875000;21125000;21500000;12062538;3420200
09/12/1991;21500000;21937500;21437500;21500000;12062538;2031600
10/12/1991;21500000;21625000;21125000;21187500;11887214;1845800
11/12/1991;21187500;21312500;21000000;21062500;11817083;1824000
12/12/1991;21062500;21437500;21062500;21375000;11992403;1975600
13/12/1991;21375000;21687500;21312500;21500000;12062538;1980400
16/12/1991;21500000;21750000;21500000;21625000;12132669;1723000
17/12/1991;21625000;21625000;21062500;21187500;11887214;1579600
18/12/1991;21187500;21250000;20875000;21000000;11782022;1965400
19/12/1991;21000000;21625000;21000000;21250000;11922283;2880400
20/12/1991;21562500;22000000;21562500;21750000;12202810;3636200
23/12/1991;21750000;23375000;21750000;23062500;12939184;2827400
24/12/1991;23062500;23625000;22562500;22687500;12728787;2127800
26/12/1991;22750000;23437500;22750000;23437500;13149571;1375000
27/12/1991;23375000;23375000;22875000;23062500;12939184;1438400
30/12/1991;23062500;23375000;22937500;23250000;13044372;2581000
31/12/1991;23375000;23875000;23375000;23875000;13395031;3371400
02/01/1992;23625000;23625000;23312500;23625000;13254769;2062200
03/01/1992;23625000;23875000;23562500;23562500;13219712;2201200
06/01/1992;23562500;24000000;23562500;23687500;13289835;2018800
07/01/1992;23687500;24125000;23562500;24062500;13500231;2163800
08/01/1992;24062500;24562500;23875000;24437500;13710629;2683600
09/01/1992;24500000;24937500;24500000;24562500;13780746;2635600
10/01/1992;24562500;24750000;24187500;24187500;13570362;1805600
13/01/1992;24375000;24750000;24375000;24437500;13710629;2154600
14/01/1992;24437500;25437500;24250000;25375000;14236605;4013400
15/01/1992;25500000;26125000;25500000;25937500;14552200;4267000
16/01/1992;25937500;26187500;25687500;25937500;14552200;3191600
17/01/1992;25937500;26250000;25687500;25875000;14517132;3101000
20/01/1992;25812500;25812500;25375000;25437500;14271673;1653400
21/01/1992;25375000;25375000;24750000;24750000;13885958;2546000
22/01/1992;24750000;26000000;24750000;25937500;14552200;1574800
23/01/1992;25937500;26312500;25750000;26062500;14622338;2971000
24/01/1992;26062500;26562500;25812500;26312500;14762590;3163400
27/01/1992;26500000;27312500;26500000;27187500;15253503;3673600
28/01/1992;27187500;27187500;26812500;26812500;15043118;3007000
29/01/1992;26812500;26812500;25312500;25312500;14201542;5048000
30/01/1992;25625000;26500000;25625000;26375000;14797663;4295000
31/01/1992;26375000;26375000;25375000;25437500;14271673;2672200
03/02/1992;25437500;25562500;25000000;25437500;14271673;1899400
04/02/1992;25437500;25500000;25187500;25250000;14166471;1939400
05/02/1992;25250000;25500000;24937500;25125000;14096343;1880600
06/02/1992;25125000;25125000;24875000;24937500;13991150;1319400
07/02/1992;24937500;25187500;24687500;24812500;13921017;1395400
10/02/1992;24812500;25125000;23812500;24000000;13533343;5416600
11/02/1992;23937500;23937500;23187500;23500000;13251400;5746000
12/02/1992;23500000;23500000;22812500;23312500;13145673;5687800
13/02/1992;23312500;23562500;23187500;23312500;13145673;3015600
14/02/1992;23312500;23312500;22937500;23062500;13004693;4197200
18/02/1992;23062500;23437500;23000000;23187500;13075188;2864000
19/02/1992;23187500;23250000;23000000;23062500;13004693;2973200
20/02/1992;23062500;23312500;22812500;23125000;13039939;2670800
21/02/1992;23187500;23625000;23187500;23437500;13216154;3728400
24/02/1992;23437500;23687500;23312500;23500000;13251400;1879800
25/02/1992;23500000;23625000;23062500;23125000;13039939;1739200
26/02/1992;23125000;23312500;22937500;22937500;12934204;2093000
27/02/1992;22937500;23062500;22500000;22812500;12863720;3250000
28/02/1992;22812500;23250000;22750000;23000000;12969460;2248400
02/03/1992;23125000;23437500;23125000;23187500;13075188;2348200
03/03/1992;23250000;23500000;23250000;23437500;13216154;1984200
04/03/1992;23437500;23812500;23375000;23625000;13321882;2593000
05/03/1992;23625000;23812500;23312500;23312500;13145673;1977800
06/03/1992;23312500;23625000;23062500;23062500;13004693;1781200
09/03/1992;23062500;23187500;22312500;22437500;12652265;2816200
10/03/1992;22500000;23187500;22500000;22625000;12757992;2189000
11/03/1992;22625000;22687500;22312500;22437500;12652265;1796400
12/03/1992;22437500;22562500;22187500;22375000;12617017;1948200
13/03/1992;22375000;22750000;22312500;22375000;12617017;1361200
16/03/1992;22375000;22562500;22187500;22500000;12687510;1230400
17/03/1992;22500000;22687500;22375000;22625000;12757992;1483000
18/03/1992;22687500;22937500;22687500;22875000;12898965;1489800
19/03/1992;22875000;22937500;22625000;22625000;12757992;1297800
20/03/1992;22625000;22750000;22125000;22312500;12581778;3140600
23/03/1992;22187500;22187500;21812500;21937500;12370323;3415400
24/03/1992;21937500;22187500;21687500;21750000;12264598;2920200
25/03/1992;21750000;22125000;21750000;21812500;12299832;2475600
26/03/1992;21812500;22000000;21687500;22000000;12405565;1836600
27/03/1992;22000000;22125000;21750000;21875000;12335083;1653400
30/03/1992;21875000;22000000;21812500;21875000;12335083;1070000
31/03/1992;21937500;22187500;21937500;21937500;12370323;1678000
